"","X","norm_foldChange","pvalue.adj.FDR","log2foldchange"
"266","Schip1",4.67838983050847,2.1304859752472e-05,2.22601208039689
"267","P2ry12",0.612144939087762,2.15468839471879e-05,-0.708054811011457
"268","Birc3",1.43253938624655,2.17615832489283e-05,0.518574804993652
"269","Rpl28",1.27851259760592,2.33416284953744e-05,0.354466375999232
"270","Sparc",0.555316374934117,2.36290783677377e-05,-0.848618156750022
"271","Anxa11",1.47989172229229,2.62063690315727e-05,0.56549162353902
"272","Lcn2",1.21659618938204,2.67352329622081e-05,0.282850390525709
"273","Rps5",1.446289398986,2.67352329622081e-05,0.532356260938643
"274","Gpx1",0.773023306049081,2.75574826164124e-05,-0.37141618395255
"275","Iscu",1.44274984892521,2.97908759823057e-05,0.528821179940091
"276","Cd33",1.24149678050122,3.0632998782262e-05,0.312080520265502
"277","Timm10b",0.73231273920175,3.28181171657954e-05,-0.449468201923923
"278","Cd300lb",0.594101838248468,3.33042424020007e-05,-0.75121784240845
"279","Rpl9",1.23396541835975,3.34835822912724e-05,0.303301963806636
"280","Ppp1r15b",1.59339964991675,3.64722349419493e-05,0.672108163059154
"281","Msrb1",0.875316711980101,3.69882194115853e-05,-0.192122979507363
"282","P2ry13",0.715486114945067,3.70308625112773e-05,-0.483004325271921
"283","Socs3",1.27296367435676,3.83244226358155e-05,0.34819125068224
"284","Rnd1",2.07076271186441,3.97430185234884e-05,1.05016224499747
"285","Aldoa",0.756532023866096,4.26471677119653e-05,-0.402526942128152
"286","Dennd1c",0.577546057479735,4.33646276039671e-05,-0.791992093383648
"287","Hexa",0.668169314047387,4.442736822185e-05,-0.581714367060654
"288","Ubald2",1.27100130039012,4.61075022426607e-05,0.345965506397488
"289","Rps19",1.49191147835216,4.91058378672318e-05,0.57716193671174
"290","Spag9",1.46287050179511,5.31483032814733e-05,0.548802062923423
"291","Rin3",0.69468462392028,5.38051245918963e-05,-0.525569929670147
"292","Ccr5",0.433667583636525,5.69455267600838e-05,-1.20533848815092
"293","Rabgef1",2.44855618330195,5.85845485115253e-05,1.29193129975963
"294","Ldha",1.32926503508343,5.87182878123744e-05,0.410628784583351
"295","Aif1",0.686805938772829,6.23359694360244e-05,-0.542025580589443
"296","Rpl26",1.31157257798589,6.23359694360244e-05,0.391297643670894
"297","Gpsm3",0.795840052657561,6.64849250817286e-05,-0.329449586762527
"298","Sox4",0.574090593715928,6.73444543346867e-05,-0.800649677164534
"299","Klhdc4",1.85627693191612,6.78412065820784e-05,0.892411957501263
"300","Psma6",1.67450564971751,6.78412065820784e-05,0.743735243650292
"301","Svip",0.340159831386669,6.79398757033539e-05,-1.55571530803293
"302","Plaur",1.40346229719393,7.37045678788875e-05,0.488990307611066
"303","Cnnm2",3.97008973080758,7.37045678788875e-05,1.98917161510832
"304","Eef2",1.30672602445827,7.50547963886274e-05,0.385956689267215
"305","Rpl32",1.42600545820167,7.61115180874274e-05,0.511979503875357
"306","Rpl31",1.35645505642456,8.55754235485175e-05,0.439841247437274
"307","Txnip",0.78031459939795,8.55754235485175e-05,-0.357872202341427
"308","Dock8",0.648648498947602,8.86860954500975e-05,-0.624491197866142
"309","Mbd2",1.32844036697248,8.99245943343463e-05,0.40973346741892
"310","Rps12",1.30892655367232,9.14381625719802e-05,0.388384147225487
"311","Cux1",1.41974773354356,9.20262410650354e-05,0.505634608675557
"312","Rpl36",1.35360468884286,9.25655781461595e-05,0.436806471028114
"313","Tmem80",0.559872881355932,9.2930644837662e-05,-0.836828793173344
"314","Rps3a1",1.28055986395829,9.2930644837662e-05,0.356774698009184
"315","Gm13822",0.480352363960749,9.45938603777756e-05,-1.05783500730164
"316","Ubn1",1.71475094367552,9.45938603777756e-05,0.777999049624417
"317","P4hb",1.8533026435098,9.45938603777756e-05,0.890098492071434
"318","Hdc",1.01799842526211,9.45938603777756e-05,0.0257353297158657
"319","Mob2",2.33874376869392,9.48079424133883e-05,1.22573380958093
"320","Rpl18a",1.25252078160423,9.5506820328025e-05,0.324834540561114
"321","Apbb1ip",0.770125865008525,9.57535463595966e-05,-0.376833843905519
"322","Rpl23",1.24815741718163,9.82013793225002e-05,0.319799897874428
"323","Glipr1",0.714793190106381,0.000102731164832224,-0.484402205117014
"324","Siglech",0.695994253488408,0.000102731164832224,-0.522852700448418
"325","Il18rap",1.4022766683448,0.000105753111340094,0.487771020297601
"326","Aqp9",0.34460181100534,0.000106107529877034,-1.53699781142793
"327","Retnlg",1.49176193116662,0.000110269424009834,0.577017315666789
"328","Pnp",0.631454802259887,0.000112636085199435,-0.663248621189839
"329","Rps23",1.30508719329376,0.000114407445040078,0.384146196933295
"330","Adamtsl4",6.0883963494133,0.000114407445040078,2.60606228011616
"331","Ccrl2",1.83695942475604,0.000118459134469144,0.877319760172868
"332","Gm31814",0.491784189416483,0.000118459134469144,-1.02390274103733
"333","Hpgd",0.494421589600132,0.000118921449212665,-1.01618635300229
"334","Tnfrsf1b",1.50809440836369,0.000119056848518331,0.592726745725153
"335","Gde1",2.08138200782269,0.000120980320507603,1.05754177536307
"336","Pirb",1.03548734669403,0.000124246943495776,0.0503099244195475
"337","Pmp22",1.90662125772216,0.000125578428522246,0.931018286821406
"338","Syne1",1.32031752842738,0.000132726076240773,0.400884930794605
"339","Hcar2",0.778541002651098,0.000134238425348091,-0.361155072585408
"340","Tlr7",1.87566161165626,0.000135390163948424,0.907399574537684
"341","Calr",0.770043471889806,0.000135497893406402,-0.376988201145395
"342","Aox3",Inf,0.000144478447705844,9
"343","Rplp2",1.33483579187624,0.000146159388744679,0.416662276132468
"344","Rpl14",1.44583738770338,0.000150557080574352,0.531905302533795
"345","Ncbp1",3.20553441715669,0.000154618088251742,1.68056489871879
"346","Rnf169",1.93588544710696,0.000154643324235195,0.952993585990476
"347","Pcmt1",1.86522033898305,0.000154643324235195,0.899346066502862
