"","X","norm_foldChange","pvalue.adj.FDR","log2foldchange"
"5391","Btbd9",0.889048653302957,0.00483657767959558,-0.169665721998533
"5392","Bcr",0.658789600646103,0.00485188574662146,-0.602110313373051
"5393","Rars",0.850426157093875,0.0048694390326723,-0.233742123454298
"5394","Mgst3",0.793775638581598,0.0048694390326723,-0.333196808988063
"5395","Gm43017",1.57535379737513,0.00489846056269141,0.655675869500375
"5396","Vps26a",0.888752880241681,0.00496000178078176,-0.170145764708157
"5397","Naa30",0.822916437776507,0.00503459594228885,-0.281182153822527
"5398","Rab5b",0.873789937679444,0.00509092490399122,-0.194641602682196
"5399","Ccr2",0.611172834309327,0.00509633361225369,-0.710347675659988
"5400","Usp15",0.920563857863863,0.0051065457144298,-0.119410292673304
"5401","Klhdc2",0.872389319867172,0.00511572813690658,-0.196955986840133
"5402","Ckap2l",0.372765941249798,0.0051302827667236,-1.42365804453757
"5403","Slc17a5",1.19272513071907,0.00514926105295192,0.254261605280662
"5404","Rb1cc1",0.907497486920029,0.00515040379459602,-0.140034446944849
"5405","Mri1",1.21703074648771,0.00516689590707953,0.283365616075488
"5406","Magi3",0.741497980721327,0.00517160928890028,-0.431485331010281
"5407","Bckdk",0.82822198853162,0.00517160928890028,-0.271910589445429
"5408","Mrpl10",0.791838210605161,0.00517160928890028,-0.336722407766284
"5409","Gm20559",0.471528656662448,0.0051801526312239,-1.08458264303579
"5410","Gm6566",3.14631366291181,0.00519292377363103,1.65366250335699
"5411","Lcmt1",0.768962884521011,0.00519292377363103,-0.379014129482725
"5412","Gm28557",0.509021679100312,0.00520019356733688,-0.974200993273079
"5413","Gm47123",1.40282448422025,0.00523645708117676,0.488334516024774
"5414","A930001M01Rik",1.29490090882552,0.00526159869455416,0.372841701142902
"5415","Pik3r2",0.764761234756634,0.00527345186399234,-0.38691869897688
"5416","Pag1",1.02692639999617,0.00527890513979199,0.0383327871424773
"5417","Metap1",0.832783344898503,0.00529922857599407,-0.263986878882847
"5418","Vgll4",1.07631886403249,0.0053153006196282,0.106105545747414
"5419","Lrrc58",1.11270986942883,0.00533620687559229,0.154077470037512
"5420","Atp11b",0.849978770276119,0.00534472234612598,-0.234501287048616
"5421","Lysmd1",0.659032012403916,0.00534797888347278,-0.601579549206898
"5422","9230111E07Rik",1.85625624137191,0.00534797888347278,0.892395876758475
"5423","Foxk2",0.843943069156515,0.00536886119895939,-0.244782414220075
"5424","Snhg4",1.38459912960476,0.00538406013072391,0.469468346351701
"5425","Ikbke",5.4851292713795,0.00538411797922267,2.45552562190111
"5426","Fam241a",1.45122522293881,0.00539175328332311,0.537271435877438
"5427","Tmem183a",1.23357404153235,0.00539574866723804,0.302844311621598
"5428","Ms4a8a",6.54366299041765,0.00541103426239149,2.71009844898671
"5429","Nipa1",0.701076798665789,0.00541103426239149,-0.512355603596557
"5430","Kcnt1",6.67197010787682,0.00541692334453122,2.73811282515631
"5431","1110032A03Rik",0.846406296156882,0.00542984229786636,-0.240577735629509
"5432","Slc43a3",0.475294191631358,0.00543075010511817,-1.07310732370333
"5433","Atp2a2",0.918918177667323,0.00543121848455406,-0.121991688137905
"5434","Chd6",0.899031382671433,0.00544008460415149,-0.153556617819259
"5435","Tbc1d32",0.733292309277034,0.0054576933003195,-0.447539686323187
"5436","Ubxn7",1.1740101247514,0.00548371210235836,0.231444850411891
"5437","Dhx32",0.84021445712033,0.00549027023992766,-0.251170485168186
"5438","Spag1",0.445698408016063,0.00549086899427222,-1.16586028706992
"5439","Sp100",0.783601595648511,0.00549837156251161,-0.351807759517889
"5440","Zfp763",0.692237593388584,0.00551836273015054,-0.530660802730202
"5441","Gm4779",0.201625470292981,0.00553007288364503,-2.31025019640509
"5442","Lnpk",0.861844440723686,0.00555406663822364,-0.214500602428127
"5443","Rab7",1.08792406240069,0.00559349138874287,0.121577859325991
"5444","Zfp119b",0.709525132011325,0.00563453860293361,-0.495074308154804
"5445","Rps6kb2",0.784584373569475,0.00564848778478358,-0.349999493092451
"5446","Vat1",1.42913358506741,0.00565080380156569,0.515140775430829
"5447","Cct2",0.92768004055341,0.00565122950849156,-0.108300793308191
"5448","Dnajc4",0.810993836176955,0.00565326966490026,-0.30223714536557
"5449","Mrpl13",0.844910354388805,0.00567163529927938,-0.243129816379567
"5450","Dnah2",3.02627821869214,0.00567982845187299,1.59754462677354
